,index,token_idx,token
19300,1723,29,bằng
19301,1723,30,3600
19302,1723,31,của
19303,1723,32,F7
19304,1723,33,thôi
19305,1723,34,...
19306,1724,0,chỉ
19307,1724,1,đc
19308,1724,2,cái
19309,1724,3,sax
19310,1724,4,nhanh
19311,1724,5,...
19312,1725,0,và
19313,1725,1,đã
19314,1725,2,đem
19315,1725,3,đi
19316,1725,4,đỗi
19317,1725,5,....
19318,1726,0,Mới
19319,1726,1,mua
19320,1726,2,được
19321,1726,3,hơn
19322,1726,4,1
19323,1726,5,tháng
19324,1726,6,màn hình
19325,1726,7,bị
19326,1726,8,lỗi
19327,1726,9,có
19328,1726,10,1
19329,1726,11,chấm
19330,1726,12,xanh
19331,1726,13,trên
19332,1726,14,màn hình
19333,1726,15,.
19334,1727,0,Cảm ứng
19335,1727,1,hơi
19336,1727,2,đơ
19337,1727,3,.
19338,1728,0,Loa
19339,1728,1,hơi
19340,1728,2,rè
19341,1728,3,rè
19342,1728,4,.
19343,1729,0,Mình
19344,1729,1,sẽ
19345,1729,2,đến
19346,1729,3,điện máy
19347,1729,4,xanh
19348,1729,5,để
19349,1729,6,bảo hành
19350,1729,7,màn hình
19351,1729,8,.
19352,1730,0,quá
19353,1730,1,buồn
19354,1730,2,cho
19355,1730,3,một
19356,1730,4,cái
19357,1730,5,giá
19358,1730,6,cao
19359,1730,7,mà
19360,1730,8,đổi
19361,1730,9,lại
19362,1730,10,k
19363,1730,11,hài lòng
19364,1730,12,.
19365,1731,0,Cảm thấy
19366,1731,1,hối hận
19367,1731,2,khi
19368,1731,3,mua
19369,1731,4,máy
19370,1731,5,.
19371,1732,0,Máy
19372,1732,1,bị
19373,1732,2,lỗi
19374,1732,3,kết
19375,1732,4,nối
19376,1732,5,bluetooth
19377,1732,6,đã
19378,1732,7,đổi
19379,1732,8,máy
19380,1732,9,mới
19381,1732,10,nhưng
19382,1732,11,vẫn
19383,1732,12,bị
19384,1732,13,tình
19385,1732,14,trạng
19386,1732,15,kết nối
19387,1732,16,chập chờn
19388,1733,0,Chưa
19389,1733,1,bao
19390,1733,2,giờ
19391,1733,3,sài
19392,1733,4,samsung
19393,1733,5,mà lại
19394,1733,6,ko
19395,1733,7,hài
19396,1733,8,hài lòng
19397,1733,9,như
19398,1733,10,bây giờ
19399,1734,0,Điện thoại
19400,1734,1,khá
19401,1734,2,tốt
19402,1734,3,pin
19403,1734,4,trâu
19404,1734,5,khá
19405,1734,6,mượt
19406,1734,7,bắt
19407,1734,8,wifi
19408,1734,9,cực
19409,1734,10,tốt
19410,1734,11,chỉ
19411,1734,12,là
19412,1734,13,thỉnh thoảng
19413,1734,14,máy
19414,1734,15,bị
19415,1734,16,đơ
19416,1734,17,phải
19417,1734,18,thoát
19418,1734,19,ra
19419,1734,20,vào
19420,1734,21,lại
19421,1734,22,và
19422,1734,23,máy
19423,1734,24,ko
19424,1734,25,cập nhật
19425,1734,26,lên
19426,1734,27,miul
19427,1734,28,12
19428,1735,0,Lúc
19429,1735,1,trước
19430,1735,2,nghe
19431,1735,3,bảo
19432,1735,4,điện thoại
19433,1735,5,chơi
19434,1735,6,game
19435,1735,7,nóng
19436,1735,8,","
19437,1735,9,nhưng
19438,1735,10,mua
19439,1735,11,về
19440,1735,12,chiến
19441,1735,13,liên quân
19442,1735,14,3
19443,1735,15,4h
19444,1735,16,liên tục
19445,1735,17,thì
19446,1735,18,chỉ
19447,1735,19,thấy
19448,1735,20,ấm
19449,1735,21,không
19450,1735,22,nóng
19451,1735,23,như
19452,1735,24,lời
19453,1735,25,đồn
19454,1735,26,","
19455,1735,27,những
19456,1735,28,thứ
19457,1735,29,khác
19458,1735,30,thì
19459,1735,31,vũng
19460,1735,32,chẳng
19461,1735,33,có
19462,1735,34,gì
19463,1735,35,để
19464,1735,36,nói
19465,1735,37,vì
19466,1735,38,quá
19467,1735,39,ngon
19468,1735,40,rồi
19469,1736,0,1
19470,1736,1,.
19471,1737,0,Máy
19472,1737,1,nếu
19473,1737,2,không
19474,1737,3,chơi
19475,1737,4,game
19476,1737,5,","
19477,1737,6,lướt
19478,1737,7,web
19479,1737,8,...
19480,1738,0,","
19481,1738,1,ít
19482,1738,2,sử dụng
19483,1738,3,thì
19484,1738,4,giữ
19485,1738,5,Pin
19486,1738,6,cao
19487,1738,7,nhất
19488,1738,8,được
19489,1738,9,khoảng
19490,1738,10,1
19491,1738,11,ngày
19492,1738,12,16
19493,1738,13,tiếng
19494,1738,14,(
19495,1738,15,Tính
19496,1738,16,luôn
19497,1738,17,cả
19498,1738,18,lúc
19499,1738,19,ngủ
19500,1738,20,nhé
19501,1738,21,vì
19502,1738,22,khi
19503,1738,23,ngủ
19504,1738,24,thì
19505,1738,25,chẳng
19506,1738,26,động
19507,1738,27,gì
19508,1738,28,tới
19509,1738,29,)
19510,1738,30,.
19511,1739,0,Không
19512,1739,1,được
19513,1739,2,2
19514,1739,3,ngày
19515,1739,4,như
19516,1739,5,mn
19517,1739,6,nói
19518,1739,7,đâu
19519,1740,0,2
19520,1740,1,.
19521,1741,0,Nhạc
19522,1741,1,nghe
19523,1741,2,cứ
19524,1741,3,cà
19525,1741,4,giật
19526,1741,5,cà
19527,1741,6,giật
19528,1741,7,rất
19529,1741,8,khó chịu
19530,1741,9,luôn
19531,1742,0,3
19532,1742,1,.
19533,1743,0,Quay
19534,1743,1,video
19535,1743,2,bị
19536,1743,3,mờ
19537,1743,4,chán
19538,1744,0,Còn
19539,1744,1,lại
19540,1744,2,okie
19541,1744,3,
19542,1745,0,Nói chung
19543,1745,1,là
19544,1745,2,khá
19545,1745,3,ổn
19546,1745,4,với
19547,1745,5,mức
19548,1745,6,giá
19549,1745,7,đó
19550,1745,8,","
19551,1745,9,có
19552,1745,10,nhược điểm
19553,1745,11,là
19554,1745,12,selfie
19555,1745,13,8.0
19556,1745,14,Mà
19557,1745,15,như
19558,1745,16,5.0
19559,1745,17,Vậy
19560,1745,18,k
19561,1745,19,lấy
19562,1745,20,đc
19563,1745,21,nét
19564,1745,22,chuẩn
19565,1745,23,như
19566,1745,24,con
19567,1745,25,a5s
19568,1746,0,Cam
19569,1746,1,ứng
19570,1746,2,lúc
19571,1746,3,được
19572,1746,4,lúc
19573,1746,5,không
19574,1746,6,pin
19575,1746,7,thì
19576,1746,8,hơi
19577,1746,9,mau
19578,1746,10,hết
19579,1746,11,Nhưng
19580,1746,12,được cái
19581,1746,13,sac
19582,1746,14,nhanh
19583,1746,15,không
19584,1746,16,biêt
19585,1746,17,mai mốt
19586,1746,18,câp
19587,1746,19,nhật
19588,1746,20,nó
19589,1746,21,hết
19590,1746,22,không
19591,1746,23,nữa
19592,1747,0,mọi
19593,1747,1,người
19594,1747,2,suy nghĩ
19595,1747,3,kỹ
19596,1747,4,trước
19597,1747,5,khi
19598,1747,6,nên
19599,1747,7,mua
19600,1747,8,thứ
19601,1747,9,nhất
19602,1747,10,là
19603,1747,11,bắt
19604,1747,12,sóng
19605,1747,13,yếu
19606,1747,14,thứ
19607,1747,15,hai
19608,1747,16,là
19609,1747,17,camera
19610,1747,18,lâu lâu
19611,1747,19,bị
19612,1747,20,lỗi
19613,1747,21,chơi
19614,1747,22,game
19615,1747,23,thì
19616,1747,24,bị
19617,1747,25,giật
19618,1747,26,lát
19619,1747,27,ram
19620,1747,28,đa phần
19621,1747,29,là
19622,1747,30,RAM
19623,1747,31,ảo
19624,1747,32,áo
19625,1747,33,không
19626,1747,34,như
19627,1747,35,mọi
19628,1747,36,người
19629,1747,37,nói
19630,1747,38,đâu
19631,1747,39,trước
19632,1747,40,khi
19633,1747,41,mua
19634,1747,42,mọi
19635,1747,43,người
19636,1747,44,nên
19637,1747,45,test
19638,1747,46,tại
19639,1747,47,cửa hàng
19640,1747,48,thế giới
19641,1747,49,Di Động
19642,1747,50,để
19643,1747,51,có
19644,1747,52,chất lượng
19645,1747,53,như
19646,1747,54,mình
19647,1747,55,mong muốn
19648,1747,56,rồi
19649,1747,57,hãy
19650,1747,58,mua
19651,1748,0,pin
19652,1748,1,trâu
19653,1748,2,","
19654,1748,3,xạc
19655,1748,4,nhanh
19656,1748,5,","
19657,1748,6,chiến
19658,1748,7,game
19659,1748,8,ngon
19660,1748,9,","
19661,1748,10,nhưng
19662,1748,11,bắt
19663,1748,12,sóng
19664,1748,13,quá
19665,1748,14,tệ
19666,1748,15,đang
19667,1748,16,xài
19668,1748,17,bị
19669,1748,18,rớt
19670,1748,19,xuống
19671,1748,20,mạng
19672,1748,21,E
19673,1748,22,","
19674,1748,23,tắt
19675,1748,24,nguồn
19676,1748,25,khởi động
19677,1748,26,lại
19678,1748,27,vẫn
19679,1748,28,vậy
19680,1749,0,Chơi
19681,1749,1,game
19682,1749,2,ở
19683,1749,3,mức
19684,1749,4,ổn định
19685,1749,5,nếu
19686,1749,6,cấu hình
19687,1749,7,trung bình
19688,1749,8,","
19689,1749,9,lâu lâu
19690,1749,10,bị
19691,1749,11,lag
19692,1749,12,","
19693,1749,13,pin
19694,1749,14,xài
19695,1749,15,lâu
19696,1749,16,","
19697,1749,17,sạc
19698,1749,18,pin
19699,1749,19,nhanh
19700,1749,20,Giá
19701,1749,21,8
19702,1749,22,triệu
19703,1749,23,như vậy
19704,1749,24,cũng
19705,1749,25,ok
19706,1750,0,sản phẩm
19707,1750,1,thiết kế
19708,1750,2,rất
19709,1750,3,đẹp
19710,1750,4,","
19711,1750,5,giá
19712,1750,6,chính
19713,1750,7,hãng
19714,1750,8,","
19715,1750,9,bảo hành
19716,1750,10,rất
19717,1750,11,tốt
19718,1750,12,","
19719,1750,13,pin
19720,1750,14,dùng
19721,1750,15,cả
19722,1750,16,ngày
19723,1750,17,đi
19724,1750,18,làm
19725,1750,19,mà
19726,1750,20,ko
19727,1750,21,hết
19728,1750,22,","
19729,1750,23,chụp
19730,1750,24,ảnh
19731,1750,25,đẹp
19732,1750,26,tuyệt vời
19733,1751,0,K
19734,1751,1,bk
19735,1751,2,do
19736,1751,3,bản
19737,1751,4,cập
19738,1751,5,nhập
19739,1751,6,bị
19740,1751,7,lỗi
19741,1751,8,hay
19742,1751,9,k
19743,1751,10,mà
19744,1751,11,càng
19745,1751,12,ngày
19746,1751,13,xài
19747,1751,14,thấy
19748,1751,15,càng
19749,1751,16,lag
19750,1751,17,dt
19751,1751,18,ra
19752,1751,19,.
19753,1752,0,Hôm nay
19754,1752,1,nt
19755,1752,2,messenger
19756,1752,3,còn
19757,1752,4,bị
19758,1752,5,lag
19759,1752,6,soạn
19760,1752,7,tin
19761,1752,8,xog
19762,1752,9,mà
19763,1752,10,chữ
19764,1752,11,chưa
19765,1752,12,dk
19766,1752,13,đánh
19767,1752,14,xog
19768,1752,15,nữa
19769,1752,16,.
19770,1753,0,Bỏ
19771,1753,1,sô
19772,1753,2,tiền
19773,1753,3,cao
19774,1753,4,mua
19775,1753,5,sản phẩm
19776,1753,6,này
19777,1753,7,thấy
19778,1753,8,thất vọng
19779,1753,9,quá
19780,1753,10,.
19781,1754,0,Hai
19782,1754,1,buồn
19783,1754,2,máy
19784,1754,3,ko
19785,1754,4,như ý
19786,1754,5,mua
19787,1754,6,1
19788,1754,7,tuần
19789,1754,8,pin
19790,1754,9,ko
19791,1754,10,trâu
19792,1754,11,vân
19793,1754,12,tay
19794,1754,13,thì
19795,1754,14,ko
19796,1754,15,nhạy
19797,1754,16,tuy
19798,1754,17,khoá
19799,1754,18,màn hình
19800,1754,19,mà
19801,1754,20,sơ hở
19802,1754,21,chưa
19803,1754,22,tắt
19804,1754,23,khoá
19805,1754,24,là
19806,1754,25,bị
19807,1754,26,loạn
19808,1754,27,cảm ứng
19809,1754,28,gọi
19810,1754,29,lung tung
19811,1754,30,hết
19812,1754,31,tiền
19813,1754,32,và
19814,1754,33,phiền
19815,1754,34,haizz
19816,1754,35,sai
19817,1754,36,làm
19818,1754,37,khi
19819,1754,38,mua
19820,1754,39,con
19821,1754,40,này
19822,1754,41,.
19823,1755,0,Nhân viên
19824,1755,1,tgdd
19825,1755,2,vui vẻ
19826,1755,3,nhiệt tình
19827,1755,4,chê
19828,1755,5,máy
19829,1755,6,ko
19830,1755,7,chê
19831,1755,8,thái độ
19832,1755,9,phục vụ
19833,1756,0,Sao
19834,1756,1,em
19835,1756,2,mới
19836,1756,3,mua
19837,1756,4,ma
19838,1756,5,tụt
19839,1756,6,pin
19840,1756,7,nhanh
19841,1756,8,vạy
19842,1756,9,mà
19843,1756,10,sắc
19844,1756,11,pin
19845,1756,12,lại
19846,1756,13,nhanh
19847,1756,14,pin
19848,1756,15,ko
19849,1756,16,trâu
19850,1756,17,j
19851,1756,18,het
19852,1756,19,Xài
19853,1756,20,đc
19854,1756,21,30
19855,1756,22,thì
19856,1756,23,tụt
19857,1756,24,10phan
19858,1756,25,trăm
19859,1756,26,pin
19860,1756,27,roi
19861,1757,0,Loa
19862,1757,1,ngoài
19863,1757,2,lâu lâu
19864,1757,3,bị
19865,1757,4,rè
19866,1757,5,không
19867,1757,6,biết
19868,1757,7,là
19869,1757,8,do
19870,1757,9,phần mềm
19871,1757,10,hay
19872,1757,11,phần cứng
19873,1757,12,vậy
19874,1757,13,","
19875,1757,14,tắt
19876,1757,15,màn hình
19877,1757,16,mở
19878,1757,17,lên
19879,1757,18,lại
19880,1757,19,hết
19881,1757,20,..
19882,1758,0,Cảm nhận
19883,1758,1,sau
19884,1758,2,khi
19885,1758,3,sử dụng
19886,1758,4,5
19887,1758,5,tháng
19888,1758,6,...
19889,1759,0,Máy
19890,1759,1,ok
19891,1759,2,tốt
19892,1759,3,","
19893,1759,4,pin
19894,1759,5,lâu
19895,1759,6,cấu hình
19896,1759,7,chơi
19897,1759,8,game
19898,1759,9,ổn
19899,1759,10,","
19900,1759,11,có
19901,1759,12,1
19902,1759,13,điều
19903,1759,14,camera
19904,1759,15,ko
19905,1759,16,đc
19906,1759,17,tốt
19907,1759,18,.....
19908,1760,0,Xị
19909,1760,1,hếttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt
19910,1761,0,Mới đầu
19911,1761,1,sd
19912,1761,2,thi
19913,1761,3,ổn
19914,1761,4,Sau
19915,1761,5,cảm ứng
19916,1761,6,chạm
19917,1761,7,Giật
19918,1761,8,lác
19919,1761,9,Treo
19920,1761,10,máy
19921,1761,11,thường xuyên
19922,1761,12,Gọi
19923,1761,13,zalo
19924,1761,14,ma
19925,1761,15,cũng
19926,1761,16,bị
19927,1761,17,treo
19928,1761,18,máy
19929,1761,19,Nghĩ
19930,1761,20,mà
19931,1761,21,chán
19932,1762,0,Máy
19933,1762,1,đẹp
19934,1762,2,","
19935,1762,3,màn
19936,1762,4,to
19937,1762,5,tràn
19938,1762,6,","
19939,1762,7,mượt
19940,1762,8,","
19941,1762,9,trâu
19942,1762,10,Nv
19943,1762,11,nhiệt tình
19944,1762,12,","
19945,1762,13,vó
19946,1762,14,quà
19947,1762,15,tặng
19948,1762,16,galaxy
19949,1762,17,","
19950,1762,18,đi
19951,1762,19,ăn
19952,1762,20,lòi
19953,1762,21,mảng
19954,1762,22,họng
19955,1762,23,Cho
19956,1762,24,4
19957,1762,25,sao
19958,1762,26,vì
19959,1762,27,máy
19960,1762,28,mua
19961,1762,29,cho
19962,1762,30,phụ huynh
19963,1762,31,:))
19964,1763,0,@username
19965,1763,1,dung
19966,1763,2,con
19967,1763,3,note
19968,1763,4,+
19969,1763,5,.
19970,1764,0,lỗi
19971,1764,1,phần
19972,1764,2,chân
19973,1764,3,sac
19974,1764,4,pin
19975,1764,5,","
19976,1764,6,nó
19977,1764,7,tích
19978,1764,8,hợp
19979,1764,9,quá
19980,1764,10,nhiều
19981,1764,11,ứng
19982,1764,12,dụng
19983,1764,13,công năng
19984,1764,14,vì
19985,1764,15,thế
19986,1764,16,thời
19987,1764,17,tiết
19988,1764,18,ẩm
19989,1764,19,ướt
19990,1764,20,là
19991,1764,21,ko
19992,1764,22,sạc
19993,1764,23,được
19994,1764,24,pin
19995,1764,25,.
19996,1765,0,mới
19997,1765,1,mua
19998,1765,2,máy
19999,1765,3,vài
20000,1765,4,hôm
20001,1765,5,sạc
20002,1765,6,pin
20003,1765,7,không
20004,1765,8,vào
20005,1765,9,ra
20006,1765,10,hỏi
20007,1765,11,TTBH
20008,1765,12,ss
20009,1765,13,.
20010,1766,0,nó
20011,1766,1,trả
20012,1766,2,lời
20013,1766,3,lỗi
20014,1766,4,ro
20015,1766,5,người
20016,1766,6,dùng
20017,1766,7,bị
20018,1766,8,dính
20019,1766,9,nước
20020,1766,10,","
20021,1766,11,tư
20022,1766,12,vấn
20023,1766,13,mình
20024,1766,14,thay
20025,1766,15,cụm
20026,1766,16,chân
20027,1766,17,sạc
20028,1766,18,nếư
20029,1766,19,đồng
20030,1766,20,ý
20031,1766,21,phải
20032,1766,22,thanh
20033,1766,23,toán
20034,1766,24,hơn
20035,1766,25,1tr
20036,1766,26,.
20037,1767,0,Note
20038,1767,1,8
20039,1767,2,pro
20040,1767,3,trừ
20041,1767,4,cái
20042,1767,5,sài
20043,1767,6,3g
20044,1767,7,chơi
20045,1767,8,game
20046,1767,9,lag
20047,1767,10,kinh khủng
20048,1767,11,..
20049,1767,12,còn
20050,1767,13,lại
20051,1767,14,ok
20052,1767,15,hết
20053,1767,16,...
20054,1767,17,pin
20055,1767,18,trâu
20056,1767,19,..
20057,1768,0,Camera
20058,1768,1,trước sau
20059,1768,2,quá
20060,1768,3,kém
20061,1768,4,48
20062,1768,5,chấm
20063,1768,6,mà
20064,1768,7,ko
20065,1768,8,bằng
20066,1768,9,16
20067,1768,10,chấm
20068,1768,11,của
20069,1768,12,samsung
20070,1768,13,còn
20071,1768,14,mọi
20072,1768,15,thứ
20073,1768,16,rất
20074,1768,17,tốt
20075,1768,18,tạm
20076,1768,19,chấp nhận
20077,1768,20,với
20078,1768,21,giá
20079,1768,22,tiền
20080,1768,23,đấy
20081,1769,0,Mình
20082,1769,1,dùng
20083,1769,2,được
20084,1769,3,7
20085,1769,4,tháng
20086,1769,5,.
20087,1770,0,Đánh giá
20088,1770,1,cũng
20089,1770,2,khá
20090,1770,3,mượt
20091,1770,4,chơi
20092,1770,5,game
20093,1770,6,cũng
20094,1770,7,ok
20095,1770,8,.
20096,1771,0,Nhưng
20097,1771,1,chức năng
20098,1771,2,rung
20099,1771,3,báo
20100,1771,4,cuộc gọi
20101,1771,5,bé
20102,1771,6,nhiều
20103,1771,7,khi
20104,1771,8,đút túi
20105,1771,9,quần
20106,1771,10,k
20107,1771,11,phát hiện
20108,1771,12,ra
20109,1771,13,","
20110,1771,14,đôi khi
20111,1771,15,lỗi
20112,1771,16,cuộc gọi
20113,1771,17,không
20114,1771,18,nghe
20115,1771,19,thấy
20116,1771,20,đầu
20117,1771,21,dây
20118,1771,22,kia
20119,1771,23,nói
20120,1771,24,gì
20121,1771,25,phải
20122,1771,26,khởi động
20123,1771,27,lại
20124,1771,28,.
20125,1772,0,Không
20126,1772,1,tắt
20127,1772,2,được
20128,1772,3,chức năng
20129,1772,4,báo
20130,1772,5,tin
20131,1772,6,nhắn
20132,1772,7,trên
20133,1772,8,zalo
20134,1772,9,(
20135,1772,10,mình
20136,1772,11,tìm
20137,1772,12,khá
20138,1772,13,nhiều
20139,1772,14,cách
20140,1772,15,mà
20141,1772,16,chưa
20142,1772,17,đk
20143,1772,18,)
20144,1773,0,Xài
20145,1773,1,một
20146,1773,2,tháng
20147,1773,3,","
20148,1773,4,mượt
20149,1773,5,","
20150,1773,6,sạc
20151,1773,7,nhanh
20152,1773,8,","
20153,1773,9,pin
20154,1773,10,trâu
20155,1773,11,","
20156,1773,12,chụp
20157,1773,13,ảnh
20158,1773,14,tạm
20159,1773,15,ổn
20160,1773,16,","
20161,1773,17,chơi
20162,1773,18,game
20163,1773,19,các
20164,1773,20,kiểu
20165,1773,21,kg
20166,1773,22,nóng
20167,1773,23,nhé
20168,1773,24,Tóm lại
20169,1773,25,vô
20170,1773,26,đối
20171,1773,27,trong
20172,1773,28,tầm
20173,1773,29,giá
20174,1773,30,.
20175,1774,0,Cammera
20176,1774,1,chụp
20177,1774,2,nên
20178,1774,3,để
20179,1774,4,tỷ lệ
20180,1774,5,1.1
20181,1774,6,hoặc
20182,1774,7,3.4
20183,1774,8,thì ra
20184,1774,9,bức
20185,1774,10,ảnh
20186,1774,11,khá
20187,1774,12,ok
20188,1774,13,Cấu hình
20189,1774,14,chạy
20190,1774,15,ổn
20191,1774,16,mượt
20192,1774,17,nhưng
20193,1774,18,chơi
20194,1774,19,game
20195,1774,20,hơi
20196,1774,21,nóng
20197,1774,22,máy
20198,1775,0,Giờ
20199,1775,1,mấy
20200,1775,2,biết
20201,1775,3,những ai
20202,1775,4,đang
20203,1775,5,xài
20204,1775,6,những
20205,1775,7,con
20206,1775,8,máy
20207,1775,9,vismart
20208,1775,10,hay
20209,1775,11,realme
20210,1775,12,mà
20211,1775,13,wifi
20212,1775,14,yếu
20213,1775,15,là
20214,1775,16,do
20215,1775,17,tắt
20216,1775,18,dịch vụ
20217,1775,19,vị trí
20218,1775,20,nhé
20219,1775,21,","
20220,1775,22,bật
20221,1775,23,lên
20222,1775,24,là
20223,1775,25,max
20224,1775,26,mạnh
20225,1776,0,Máy
20226,1776,1,dùng
20227,1776,2,rất
20228,1776,3,tốt
20229,1776,4,ổn định
20230,1776,5,...
20231,1777,0,Ko
20232,1777,1,lỗi
20233,1777,2,chơi
20234,1777,3,game
20235,1777,4,rất
20236,1777,5,mượt mà
20237,1777,6,ổn định
20238,1777,7,không
20239,1777,8,nóng
20240,1777,9,máy
20241,1777,10,....
20242,1778,0,Nói chung
20243,1778,1,ai
20244,1778,2,chơi
20245,1778,3,game
20246,1778,4,nên
20247,1778,5,mua
20248,1778,6,máy
20249,1778,7,này
20250,1778,8,.
20251,1779,0,Camera
20252,1779,1,thì
20253,1779,2,cũng
20254,1779,3,rất
20255,1779,4,ok
20256,1779,5,..
20257,1780,0,Pin
20258,1780,1,trâu
20259,1780,2,sạc
20260,1780,3,nhanh
20261,1780,4,.
20262,1781,0,Nhân viên
20263,1781,1,bán
20264,1781,2,nhiệt tình
20265,1782,0,Mình
20266,1782,1,mua
20267,1782,2,con
20268,1782,3,A9
20269,1782,4,dùng
20270,1782,5,được
20271,1782,6,10tháng
20272,1782,7,rồi
20273,1782,8,nói chung
20274,1782,9,là
20275,1782,10,OK
20276,1782,11,chưa
20277,1782,12,thấy
20278,1782,13,có
20279,1782,14,lỗi
20280,1782,15,gì
20281,1782,16,vì
20282,1782,17,mình
20283,1782,18,ít
20284,1782,19,chơi
20285,1782,20,game
20286,1783,0,Mình
20287,1783,1,mua
20288,1783,2,rồi
20289,1783,3,.
20290,1784,0,Thật sự
20291,1784,1,là
20292,1784,2,mượt
20293,1784,3,lắm
20294,1784,4,.
20295,1785,0,Camera
20296,1785,1,đẹp
20297,1785,2,","
20298,1785,3,có
20299,1785,4,cả
20300,1785,5,góc
20301,1785,6,rộng
20302,1785,7,.
20303,1786,0,Mình
20304,1786,1,mua
20305,1786,2,bản
20306,1786,3,màu
20307,1786,4,xanh
20308,1786,5,","
20309,1786,6,đối
20310,1786,7,vs
20311,1786,8,con
20312,1786,9,chip
20313,1786,10,exynos
20314,1786,11,9611
20315,1786,12,của
20316,1786,13,nhà
20317,1786,14,samsung
20318,1786,15,vậy
20319,1786,16,là
20320,1786,17,ổn
20321,1786,18,rồi
20322,1786,19,","
20323,1786,20,pin
20324,1786,21,4000
20325,1786,22,mAh
20326,1786,23,mà
20327,1786,24,mình
20328,1786,25,xài
20329,1786,26,xuyên
20330,1786,27,suốt
20331,1786,28,gần
20332,1786,29,2
20333,1786,30,ngày
20334,1787,0,Về
20335,1787,1,cấu hình
20336,1787,2,thì
20337,1787,3,quá
20338,1787,4,tốt
20339,1787,5,với
20340,1787,6,tầm
20341,1787,7,giá
20342,1787,8,này
20343,1787,9,..
20344,1788,0,nhưng
20345,1788,1,điểm
20346,1788,2,trừ
20347,1788,3,ở
20348,1788,4,đây
20349,1788,5,là
20350,1788,6,kiểu dáng
20351,1788,7,kém
20352,1788,8,mạnh mẽ
20353,1788,9,...
20354,1789,0,nếu
20355,1789,1,apple
20356,1789,2,làm
20357,1789,3,gốc
20358,1789,4,cạnh
20359,1789,5,như
20360,1789,6,iphone
20361,1789,7,5
20362,1789,8,se
20363,1789,9,thì
20364,1789,10,quá
20365,1789,11,đẹp
20366,1789,12,rồi
20367,1789,13,..
20368,1790,0,hơi
20369,1790,1,tiếc
20370,1790,2,..
20371,1791,0,mới
20372,1791,1,mua
20373,1791,2,hồi
20374,1791,3,tối
20375,1791,4,mình
20376,1791,5,cảm thấy
20377,1791,6,sản phẩm
20378,1791,7,mà
20379,1791,8,hình
20380,1791,9,đẹp
20381,1791,10,game
20382,1791,11,mượt
20383,1791,12,pin
20384,1791,13,ok
20385,1791,14,..
20386,1791,15,có điều
20387,1791,16,bắt
20388,1791,17,song
20389,1791,18,4g
20390,1791,19,hơi
20391,1791,20,kém
20392,1791,21,dù
20393,1791,22,mình
20394,1791,23,đang
20395,1791,24,ở
20396,1791,25,tp
20397,1792,0,Pin
20398,1792,1,rất
20399,1792,2,tệ
20400,1792,3,luôn
20401,1792,4,","
20402,1792,5,không
20403,1792,6,xài
20404,1792,7,gì
20405,1792,8,","
20406,1792,9,kiểm tra
20407,1792,10,k
20408,1792,11,có
20409,1792,12,ứng dụng
20410,1792,13,ngầm
20411,1792,14,.
20412,1793,0,Tới
20413,1793,1,chiều
20414,1793,2,còn
20415,1793,3,có
20416,1793,4,20%
20417,1793,5,.
20418,1794,0,Uổng phí
20419,1794,1,khi
20420,1794,2,mua
